Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,26.672618865966797,26.720237731933594,26.416667938232422,26.571428298950195,18.51910972595215,687960
2018-01-03,26.58928680419922,26.6488094329834,25.934524536132812,26.16071319580078,18.232860565185547,645288
2018-01-04,26.130952835083008,26.166667938232422,25.488094329833984,25.994047164916992,18.116701126098633,981456
2018-01-05,26.184524536132812,26.458332061767578,26.041667938232422,26.077381134033203,18.174779891967773,630840
2018-01-08,26.125,26.190475463867188,25.869047164916992,25.9761905670166,18.104259490966797,413112
2018-01-09,26.095237731933594,26.154762268066406,25.809524536132812,25.940475463867188,18.079364776611328,464352
2018-01-10,25.73214340209961,25.922618865966797,25.095237731933594,25.452381134033203,17.739187240600586,1061928
2018-01-11,25.541667938232422,25.78571319580078,25.303571701049805,25.720237731933594,17.92586898803711,596064
2018-01-12,25.71428680419922,26.059524536132812,25.654762268066406,25.994047164916992,18.116701126098633,403200
2018-01-16,26.065475463867188,26.291667938232422,25.904762268066406,25.98214340209961,18.108407974243164,597072
2018-01-17,25.98214340209961,26.16071319580078,25.6011905670166,25.7261905670166,17.93001937866211,466368
2018-01-18,25.666667938232422,25.71428680419922,25.470237731933594,25.529762268066406,17.79311752319336,497952
2018-01-19,25.541667938232422,25.654762268066406,25.440475463867188,25.565475463867188,17.81800651550293,514584
2018-01-22,25.494047164916992,25.672618865966797,25.309524536132812,25.3988094329834,17.701854705810547,413280
2018-01-23,25.297618865966797,25.6488094329834,25.190475463867188,25.58928680419922,17.83460235595703,496776
2018-01-24,25.73214340209961,25.744047164916992,25.440475463867188,25.678571701049805,17.89682960510254,414624
2018-01-25,25.690475463867188,25.7738094329834,25.46428680419922,25.529762268066406,17.79311752319336,428904
2018-01-26,25.636905670166016,25.83928680419922,25.5,25.815475463867188,17.992244720458984,328272
2018-01-29,25.815475463867188,25.815475463867188,25.23214340209961,25.452381134033203,17.739187240600586,513072
2018-01-30,25.28571319580078,25.630952835083008,24.958332061767578,25.2738094329834,17.614727020263672,698208
2018-01-31,25.333332061767578,25.583332061767578,25.333332061767578,25.547618865966797,17.805561065673828,452592
2018-02-01,25.51785659790039,25.51785659790039,24.928571701049805,25.154762268066406,17.531755447387695,654360
2018-02-02,24.791667938232422,24.916667938232422,24.297618865966797,24.577381134033203,17.129350662231445,1349880
2018-02-05,24.166667938232422,24.779762268066406,22.345237731933594,24.60714340209961,17.150094985961914,2016672
2018-02-06,24.1488094329834,24.702381134033203,24.059524536132812,24.41071319580078,17.0131893157959,928200
2018-02-07,24.470237731933594,24.619047164916992,24.077381134033203,24.2261905670166,16.884586334228516,938952
2018-02-08,24.3511905670166,24.452381134033203,24.01785659790039,24.047618865966797,16.760128021240234,789432
2018-02-09,24.047618865966797,24.28571319580078,23.636905670166016,24.113094329833984,16.805763244628906,937776
2018-02-12,24.375,24.809524536132812,24.065475463867188,24.190475463867188,16.859689712524414,632688
2018-02-13,24.202381134033203,24.440475463867188,24.10714340209961,24.345237731933594,16.967554092407227,587328
2018-02-14,24.255952835083008,24.636905670166016,24.125,24.208332061767578,16.87213706970215,545496
2018-02-15,24.375,24.821428298950195,24.238094329833984,24.75,17.249652862548828,344232
2018-02-16,24.761905670166016,25.077381134033203,24.6488094329834,24.940475463867188,17.38240623474121,316512
2018-02-20,24.940475463867188,25.0238094329834,24.821428298950195,24.952381134033203,17.390705108642578,316848
2018-02-21,24.9761905670166,25.14285659790039,24.3988094329834,24.440475463867188,17.0339298248291,455112
2018-02-22,24.428571701049805,24.458332061767578,23.970237731933594,24.005952835083008,16.731090545654297,626304
2018-02-23,24.065475463867188,24.220237731933594,23.845237731933594,23.875,16.63982391357422,611856
2018-02-26,23.9761905670166,24.196428298950195,23.875,24.0238094329834,16.7435359954834,638904
2018-02-27,23.809524536132812,24.047618865966797,23.672618865966797,24.01785659790039,16.936613082885742,589176
2018-02-28,23.96428680419922,24.166667938232422,23.922618865966797,24.011905670166016,16.93242073059082,519456
2018-03-01,23.98214340209961,24.196428298950195,23.803571701049805,24.184524536132812,17.054140090942383,679224
2018-03-02,24.077381134033203,24.321428298950195,23.940475463867188,24.172618865966797,17.045747756958008,394632
2018-03-05,24.10714340209961,24.261905670166016,23.952381134033203,24.011905670166016,16.93242073059082,505344
2018-03-06,24.1488094329834,24.386905670166016,23.988094329833984,24.386905670166016,17.19685935974121,720720
2018-03-07,24.345237731933594,24.46428680419922,24.202381134033203,24.375,17.18845558166504,461832
2018-03-08,24.375,24.553571701049805,24.327381134033203,24.422618865966797,17.22203826904297,348936
2018-03-09,24.440475463867188,24.672618865966797,24.3511905670166,24.565475463867188,17.322782516479492,563472
2018-03-12,24.583332061767578,24.654762268066406,24.10714340209961,24.130952835083008,17.016368865966797,1979376
2018-03-13,24.178571701049805,24.386905670166016,24.166667938232422,24.279762268066406,17.121301651000977,399504
2018-03-14,24.327381134033203,24.440475463867188,24.130952835083008,24.327381134033203,17.154884338378906,305088
2018-03-15,24.369047164916992,24.369047164916992,24.029762268066406,24.10714340209961,16.99957847595215,295680
2018-03-16,24.208332061767578,24.404762268066406,23.958332061767578,24.404762268066406,17.20945167541504,1045632
2018-03-19,24.220237731933594,24.28571319580078,23.9761905670166,24.130952835083008,17.016368865966797,346584
2018-03-20,24.130952835083008,24.33928680419922,23.916667938232422,23.934524536132812,16.877851486206055,557088
2018-03-21,23.994047164916992,24.39285659790039,23.98214340209961,24.10714340209961,16.99957847595215,291312
2018-03-22,24.083332061767578,24.696428298950195,24.005952835083008,24.511905670166016,17.284997940063477,562128
2018-03-23,24.60714340209961,25.03571319580078,24.434524536132812,24.577381134033203,17.33116912841797,367416
2018-03-26,24.64285659790039,24.7261905670166,24.059524536132812,24.375,17.18845558166504,500640
2018-03-27,24.315475463867188,24.690475463867188,24.25,24.375,17.18845558166504,504672
2018-03-28,24.416667938232422,24.625,24.327381134033203,24.434524536132812,17.230438232421875,247296
2018-03-29,24.630952835083008,25.047618865966797,24.553571701049805,24.78571319580078,17.478084564208984,274344
2018-04-02,24.875,25.011905670166016,24.4761905670166,24.577381134033203,17.33116912841797,299544
2018-04-03,24.779762268066406,24.8988094329834,24.511905670166016,24.845237731933594,17.520051956176758,339360
2018-04-04,24.696428298950195,24.875,24.60714340209961,24.809524536132812,17.494873046875,493248
2018-04-05,24.83928680419922,25.029762268066406,24.6488094329834,24.98214340209961,17.616594314575195,367584
2018-04-06,24.83928680419922,25.083332061767578,24.73214340209961,24.761905670166016,17.461294174194336,401352
2018-04-09,24.619047164916992,24.797618865966797,24.547618865966797,24.571428298950195,17.32697868347168,350280
2018-04-10,24.654762268066406,24.809524536132812,24.51785659790039,24.66071319580078,17.38994026184082,456792
2018-04-11,24.571428298950195,24.83928680419922,24.571428298950195,24.78571319580078,17.478084564208984,204792
2018-04-12,24.613094329833984,24.946428298950195,24.6011905670166,24.630952835083008,17.36894989013672,349944
2018-04-13,24.64285659790039,24.744047164916992,24.5,24.5238094329834,17.293392181396484,219576
2018-04-16,24.511905670166016,24.761905670166016,24.434524536132812,24.488094329833984,17.268213272094727,267960
2018-04-17,24.505952835083008,24.553571701049805,24.345237731933594,24.458332061767578,17.24721908569336,371952
2018-04-18,24.428571701049805,24.577381134033203,24.33928680419922,24.39285659790039,17.201053619384766,273168
2018-04-19,24.404762268066406,24.494047164916992,24.327381134033203,24.380952835083008,17.192659378051758,282576
2018-04-20,24.375,24.58928680419922,24.315475463867188,24.559524536132812,17.31857681274414,189000
2018-04-23,24.559524536132812,24.630952835083008,24.386905670166016,24.440475463867188,17.234630584716797,333312
2018-04-24,24.440475463867188,24.446428298950195,24.28571319580078,24.41071319580078,17.213642120361328,344904
2018-04-25,24.345237731933594,24.35714340209961,24.136905670166016,24.261905670166016,17.10871124267578,288120
2018-04-26,24.255952835083008,24.440475463867188,24.16071319580078,24.315475463867188,17.146488189697266,366576
2018-04-27,24.208332061767578,24.446428298950195,24.136905670166016,24.35714340209961,17.175872802734375,214368
2018-04-30,24.309524536132812,24.46428680419922,24.303571701049805,24.321428298950195,17.150678634643555,368592
2018-05-01,24.14285659790039,24.2738094329834,24.10714340209961,24.125,17.012170791625977,262416
2018-05-02,24.10714340209961,24.315475463867188,23.553571701049805,23.553571701049805,16.609214782714844,482160
2018-05-03,23.541667938232422,24.077381134033203,23.470237731933594,23.7738094329834,16.7645206451416,651504
2018-05-04,23.827381134033203,23.827381134033203,23.505952835083008,23.553571701049805,16.609214782714844,623112
2018-05-07,23.53571319580078,23.66071319580078,23.416667938232422,23.458332061767578,16.54205322265625,417144
2018-05-08,23.39285659790039,23.434524536132812,23.047618865966797,23.154762268066406,16.327985763549805,695856
2018-05-09,23.172618865966797,23.35714340209961,23.0238094329834,23.184524536132812,16.348981857299805,426048
2018-05-10,23.21428680419922,23.494047164916992,23.21428680419922,23.321428298950195,16.445510864257812,308280
2018-05-11,23.28571319580078,23.505952835083008,23.220237731933594,23.261905670166016,16.403549194335938,419328
2018-05-14,23.255952835083008,23.327381134033203,23.1011905670166,23.1488094329834,16.323793411254883,393120
2018-05-15,23.065475463867188,23.065475463867188,22.619047164916992,22.619047164916992,15.950218200683594,861672
2018-05-16,22.6488094329834,22.809524536132812,22.60714340209961,22.809524536132812,16.08454132080078,598752
2018-05-17,22.78571319580078,23.071428298950195,22.690475463867188,22.958332061767578,16.189468383789062,834960
2018-05-18,22.863094329833984,22.958332061767578,22.60714340209961,22.85714340209961,16.118120193481445,778680
2018-05-21,22.970237731933594,23.011905670166016,22.71428680419922,22.833332061767578,16.10133171081543,270312
2018-05-22,22.78571319580078,23.1011905670166,22.78571319580078,22.803571701049805,16.080339431762695,350448
2018-05-23,22.738094329833984,23.071428298950195,22.702381134033203,23.029762268066406,16.239839553833008,342888
2018-05-24,23.029762268066406,23.029762268066406,22.755952835083008,22.83928680419922,16.10552215576172,304080
2018-05-25,22.809524536132812,22.809524536132812,22.6488094329834,22.696428298950195,16.00478744506836,346080
2018-05-29,22.559524536132812,22.672618865966797,22.35714340209961,22.428571701049805,15.815902709960938,1639176
2018-05-30,22.28571319580078,22.702381134033203,22.184524536132812,22.66071319580078,16.181438446044922,965160
2018-05-31,22.583332061767578,22.75,22.28571319580078,22.678571701049805,16.19419288635254,888720
2018-06-01,22.76785659790039,22.779762268066406,22.553571701049805,22.58928680419922,16.13043785095215,512736
2018-06-04,22.571428298950195,22.690475463867188,22.386905670166016,22.434524536132812,16.01992416381836,488376
2018-06-05,22.404762268066406,22.672618865966797,22.26785659790039,22.571428298950195,16.11768341064453,662088
2018-06-06,22.58928680419922,22.672618865966797,22.446428298950195,22.51785659790039,16.07942771911621,539952
2018-06-07,22.5238094329834,22.744047164916992,22.422618865966797,22.446428298950195,16.028419494628906,470736
2018-06-08,22.440475463867188,22.619047164916992,22.35714340209961,22.511905670166016,16.075180053710938,435792
2018-06-11,22.428571701049805,22.66071319580078,22.404762268066406,22.488094329833984,16.05817222595215,389760
2018-06-12,22.494047164916992,22.684524536132812,22.470237731933594,22.625,16.15593719482422,331968
2018-06-13,22.619047164916992,22.875,22.565475463867188,22.833332061767578,16.304704666137695,481488
2018-06-14,22.83928680419922,23.261905670166016,22.83928680419922,23.154762268066406,16.534223556518555,511560
2018-06-15,23.196428298950195,23.416667938232422,23.047618865966797,23.059524536132812,16.46622085571289,530880
2018-06-18,23.065475463867188,23.327381134033203,23.053571701049805,23.279762268066406,16.623485565185547,313152
2018-06-19,23.136905670166016,23.363094329833984,23.065475463867188,23.315475463867188,16.648990631103516,453768
2018-06-20,23.39285659790039,23.809524536132812,23.3511905670166,23.625,16.870012283325195,401352
2018-06-21,23.6011905670166,23.654762268066406,23.041667938232422,23.119047164916992,16.508726119995117,403200
2018-06-22,23.21428680419922,23.21428680419922,22.922618865966797,23.053571701049805,16.461973190307617,448728
