Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,107.62999725341797,108.0199966430664,106.80999755859375,107.94999694824219,85.90128326416016,13578800
2018-01-03,107.86000061035156,108.48999786376953,107.4800033569336,108.05999755859375,85.98882293701172,11901000
2018-01-04,108.36000061035156,110.02999877929688,108.19999694824219,109.04000091552734,87.22064208984375,12953700
2018-01-05,109.26000213623047,109.55000305175781,107.77999877929688,108.33999633789062,86.66072845458984,14155000
2018-01-08,108.1500015258789,108.68000030517578,107.69999694824219,108.5,86.7887191772461,12466500
2018-01-09,108.72000122070312,109.62999725341797,108.48999786376953,109.05000305175781,87.22863006591797,13292300
2018-01-10,109.47000122070312,110.69999694824219,109.38999938964844,110.25,88.18851470947266,15834500
2018-01-11,110.66999816894531,110.93000030517578,110.05000305175781,110.83999633789062,88.66045379638672,13676800
2018-01-12,111.6500015258789,112.8499984741211,110.83999633789062,112.66999816894531,90.12427520751953,18884200
2018-01-16,111.51000213623047,113.43000030517578,111.06999969482422,112.2699966430664,89.80431365966797,22703300
2018-01-17,111.88999938964844,113.30000305175781,111.30999755859375,112.98999786376953,90.3802490234375,14940300
2018-01-18,112.76000213623047,113.72000122070312,112.2699966430664,113.26000213623047,90.5962142944336,14572900
2018-01-19,113.94000244140625,114.33999633789062,112.80000305175781,113.01000213623047,90.396240234375,18785500
2018-01-22,112.66000366210938,114.38999938964844,112.5,114.33000183105469,91.45209503173828,12475700
2018-01-23,113.66999816894531,114.63999938964844,113.3499984741211,114.20999908447266,91.3561019897461,12320800
2018-01-24,114.86000061035156,116.0,114.66000366210938,115.66999816894531,92.5239486694336,15904500
2018-01-25,116.04000091552734,116.16999816894531,115.08000183105469,115.69999694824219,92.54794311523438,13510000
2018-01-26,115.69999694824219,116.31999969482422,114.95999908447266,116.31999969482422,93.04389953613281,13883900
2018-01-29,116.0199966430664,117.3499984741211,116.0199966430664,116.19999694824219,92.9478988647461,11679900
2018-01-30,115.52999877929688,116.5999984741211,114.9800033569336,115.11000061035156,92.07601165771484,14279100
2018-01-31,115.6500015258789,116.66000366210938,115.16000366210938,115.66999816894531,92.5239486694336,13141400
2018-02-01,115.7699966430664,116.98999786376953,115.4800033569336,116.87000274658203,93.48381805419922,13800600
2018-02-02,116.48999786376953,116.91999816894531,114.08999633789062,114.27999877929688,91.41209411621094,16477300
2018-02-05,113.0,114.58999633789062,103.9800033569336,108.80000305175781,87.02867126464844,30097600
2018-02-06,106.8499984741211,112.4800033569336,106.61000061035156,112.11000061035156,89.67633819580078,33114800
2018-02-07,111.55000305175781,114.44999694824219,111.1500015258789,112.87000274658203,90.28424835205078,21878300
2018-02-08,113.11000061035156,113.11000061035156,107.83999633789062,107.87999725341797,86.29276275634766,27425800
2018-02-09,109.0999984741211,111.05000305175781,106.2300033569336,110.04000091552734,88.02053833007812,28188000
